customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
4562,female,60+,east,electronics,online,tata cliq,5,"I bought this kindle for the extra size. I have recently been having trouble with seeing clearly so I figured with the size it may be easier. It was and I really like being able to change the color of the fonts and background, it seems to help immensely.",positive,7,yes,no
4563,female,46-60,north,books,online,meesho,5,Fits and works with everything!,positive,4,no,no
4564,female,36-45,south,electronics,online,croma,3,"On my opinion I bought very-very good toy for the people who loves play with technology of the future.. I'm really enjoy when I demonstrate it to my friends and they are impressed. But unfortunately it is not useful for most of the standard users. As I said in a most cases it's just a ""GOOD TOY""...",neutral,5,yes,yes
4565,female,36-45,east,electronics,online,swiggy instamart,5,Love it this is so much better then paying for cable TV there's so much to see you can see and even have to pay extra for it to view movies,positive,55,no,no
4566,other,36-45,central,electronics,online,boat,4,The box is ok havint Sean any 4K content on it yet,positive,26,yes,no
4567,other,46-60,south,electronics,online,boat,4,"First, let me say, that I only took one star away, because even after getting I touch installed, my little girl can turn the unit off or mess with whatever is playing by pushing buttons. Not sure if it would have been worth it to pay the extra fifty for the kids edition. Aside from that one single item, this has been an excellent purchase.",positive,51,no,no
4568,female,26-35,north,electronics,online,facebook marketplace,4,"Works great. Nice upgrade over the Fire stick as it has an Ethernet port. Heavily focused on Amazon content (duh) but if you have a Prime account, this is a must.",positive,63,no,no
4569,female,26-35,south,electronics,online,tata cliq,3,"Smaller than I thought and processing speed is not very good. With that said, for the price you can't beat it...",neutral,22,yes,no
4570,female,26-35,south,electronics,online,flipkart,4,Many I do not know rather than features to search the web. Nice sound for a speaker,positive,56,yes,no
4571,other,36-45,south,electronics,online,myntra,5,"I am extremely happy with the box, well over the stick. Twice as fast, twice as much RAM and up to almost 30 times as much memory",positive,4,no,no
4572,other,60+,west,books,online,reliance digital,3,"Works great as a reader, OK for apps. Battery lasts ages while reading, but dies quickly if I am gaming.",neutral,41,yes,no
4573,female,18-25,central,electronics,online,zepto,4,Great little streamer. Little to no buffering for amazon prime. Easy to load Kodi for expanded fealtures.,positive,20,yes,no
4574,other,46-60,south,electronics,online,reliance digital,3,"Had this, have the dot, have two Google homes. I prefer Google home. You can YouTube rhere differences. Alexa is okay but nothing extraordinary. I use it to turn on lights, and that's about it.",neutral,19,no,no
4575,male,36-45,east,electronics,online,amazon,5,I can play all my games that I play on Facebook and much more.,positive,8,yes,no
4576,female,36-45,north,electronics,online,amazon,5,Great gift for a child that loves tech and loves to put apps on your phone.,positive,70,yes,no
4577,male,26-35,north,electronics,online,reliance digital,5,I didn't realize what I was missing until I bought one! Love this thing! Makes being in my kitchen so much more pleasant because answers are right at my fingertips! And I have access to so much music! Buying several as Xmas presents!,positive,62,no,no
4578,female,36-45,central,electronics,online,paytm mall,3,Decent tablet for the price. Expect just basic use and function. This is no iPad be sure you aren't expecting that.,neutral,11,no,no
4579,female,18-25,west,books,online,facebook marketplace,4,"This Kindle is great. I ended up returning it for the simple one, because the light didn't bring that much value for me.",positive,24,no,no
4580,other,46-60,west,electronics,online,bigbasket,4,Simple to use and setup for a 2 years old toddler.,positive,35,no,no
4581,female,46-60,west,electronics,online,snapdeal,4,Our household enjoys this fun gadget. I recommend this.,positive,36,yes,no
4582,other,18-25,west,books,online,facebook marketplace,5,I'm So Happy I Bought This. It Goes Everywhere With Me. Best Thing I Have Purchased In A Long Time.,positive,68,no,no
4583,male,18-25,east,electronics,online,ajio,5,Picked this up to keep the book reading and main tablet games on different devices. Been working good so far for the whole family.,positive,6,yes,no
4584,male,18-25,south,electronics,online,croma,5,We bought the Echo after visiting relatives that had one. Had so much fun we just had to have one too!!,positive,46,yes,no
4585,other,36-45,south,electronics,online,lenskart,3,"Fine for reading, ...haven't used it for anything else yet",neutral,21,yes,no
4586,female,18-25,south,electronics,online,flipkart,5,"For the money, you really can't do much better in the tablet department. Quick, responsive and does everything you want it to do. Highly recommended",positive,53,no,no
4587,female,46-60,central,books,online,nykaa,5,This is a great reader and has lots of new features. Go with Kindle Paperwhite.,positive,32,yes,yes
4588,other,26-35,east,electronics,online,others,3,For $50 i wasnt expecting high end screen resolution.,neutral,49,no,yes
4589,female,18-25,south,electronics,online,others,3,My 3yr old grandson loves it. Will only be used for him,neutral,9,no,yes
4590,other,46-60,north,electronics,online,facebook marketplace,5,This is an awesome little tablet justright for reading and looking up images and things on the net.,positive,30,yes,yes
4591,male,26-35,central,electronics,online,shopclues,5,This is much better than the echo. The sound is great,positive,69,no,no
4592,male,60+,north,electronics,online,swiggy instamart,5,"Amazing technology and excellent sound. Alexa is such a treat!! Awesome, interactive product from Amazon.",positive,37,no,no
4593,male,60+,central,electronics,online,nykaa,3,"Good tablet. Easy to use for 5 yr. Not as many free stuff as expected. Have to pay for most games, movies and books.",neutral,29,no,no
